Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,2.2,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,0.136,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fe_mg,0.1,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,18.1,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,18.5,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,18.4,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,14.3,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,16.4,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,16.9,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,protein_g,18.4,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,1.5,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,1.3,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,2.08,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,1.7,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,6.1,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,7.2,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,3.8,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fat_g,1.9,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun3,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,0.5,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,fapun_all_g,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,0.013,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mn_mg,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,41.4,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,25,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,mg_mg,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,0.1,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,epa,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,0.3,23,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,46,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,69,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,65,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,27,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,27,NA,NA,NA,cine,whole,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,27,NA,NA,NA,cine,offal,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,27,NA,NA,NA,cine,eggs,6437,Fish,Saltwater Fish,marine
Centropristis striata,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.66,temperate,fusiform / normal,reef-associated,NA,NA,marine,NA,66,dha,NA,79,NA,NA,NA,cine,muscle,6437,Fish,Saltwater Fish,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,fapun_all_g,0.2861661,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,fapun3,0.24224649,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,protein,17.100000000000005,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,epa,0.024127729999999997,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,dha,0.19725567,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscyllium fabricii,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,deep-water,elongated,bathydemersal,NA,NA,marine,NA,107,fat_g,0.7,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,393,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,fapun_all_g,0.356882335,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,fapun3,0.302915125,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,protein,20.800000000000004,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,epa,0.022300500000000004,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,dha,0.24642052499999997,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
Centroscymnus coelolepis,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.19,temperate,elongated,bathydemersal,NA,NA,marine,3700,120,fat_g,0.95,"Økland H.M.W., Stoknes I.S., Remme J.F., Kjerstad M., Synnes M. (2005). Proximate composition, fatty acid and lipid class composition of the muscle from deep-sea teleosts and elasmobranchs. Comp Biochem Physiolog B 140: 437-443",57.596278,394,finfish,seanuts,unknown,NA,NA,NA,marine
