"","autoctr","sciname","StockCode","EcologyRefNo","HabitatsRef","Neritic","SupraLittoralZone","LittoralZone","TidePools","Intertidal","SubLittoral","Oceanic","Epipelagic","Estuaries","Mangroves","MarshesSwamps","Stream","Lakes","Cave","Cave2","Herbivory2","HerbivoryRef","FeedingType","FeedingTypeRef","DietTroph","DietSeTroph","DietTLu","DietseTLu","DietRemark","DietRef","FoodTroph","FoodSeTroph","FoodRemark","FoodRef","AddRems","AssociationRef","Parasitism","Solitary","Symbiosis","Symphorism","Commensalism","Mutualism","Epiphytic","Schooling","SchoolingFrequency","SchoolingLifestage","Shoaling","ShoalingFrequency","ShoalingLifestage","AssociationsWith","AssociationsRemarks","OutsideHost","OHRemarks","InsideHost","IHRemarks","SubstrateRef","Benthic","Sessile","Mobile","Demersal","Endofauna","Pelagic","Megabenthos","Macrobenthos","Meiobenthos","SoftBottom","Sand","Coarse","Fine","Level","Sloping","Silt","Mud","Ooze","Detritus","Organic","HardBottom","Rocky","Rubble","SpecialHabitatRef","Macrophyte","BedsBivalve","BedsRock","SeaGrassBeds","BedsOthers","CoralReefs","DropOffs","ReefFlats","Lagoons","Burrows","Tunnels","Crevices","Vents","Seamounts","DeepWaterCorals","Vegetation","Leaves","Stems","Roots","Driftwood","OInverterbrates","OIRemarks","Verterbrates","VRemarks","Pilings","BoatHulls","Corals","SoftCorals","OnPolyp","BetweenPolyps","HardCorals","OnExoskeleton","InterstitialSpaces","Entered","Dateentered","Modified","Datemodified","Expert","Datechecked","TS","Marine","saltmarshes","caves","mesopelagic","bathypelagic","abyssopelagic","hadopelagic","BrackishWater","FreshWater","IsoTroph","IsoseTroph","IsoRemark","IsoRef","EcoTroph","EcoseTroph","EcoRemark","EcoRef","ShoalingRef","E_Append","E_DateAppend","SpecCode"
"93",25591,"Sprattus sprattus",51697,7850,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-18T00:00:00.000Z",NA,"2007-07-18T00:00:00.000Z",NA,NA,"2015-05-11T10:15:46.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357
"94",50675,"Syacium gunteri",65073,85339,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,85339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2011-01-18T00:00:00.000Z",NA,"2011-01-18T00:00:00.000Z",NA,NA,"2015-05-11T10:15:55.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4231
"95",18081,"Synodontis victoriae",42162,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits shallow waters.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-11-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:40.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",9638
"96",20889,"Thunnus orientalis",44970,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits shallow waters.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-11-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:42.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",14290
"97",29537,"Tilapia zillii",54687,3477,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-31T00:00:00.000Z",NA,"2007-07-31T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390
"98",53406,"Trachinotus blochii",26235,86671,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This species is found offshore, supra-, sub-, and intertidal, in coral reefs, particularly on coral and rocky habitats (Ref. 83934).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,83934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0,0,0,0,4,"2011-06-22T00:00:00.000Z",5,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1963
"99",25552,"Trachinus draco",51658,7727,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-17T00:00:00.000Z",205,"2010-11-17T00:00:00.000Z",NA,NA,"2015-05-11T10:15:46.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363
"100",130868,"Trachurus lathami",25957,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369
"101",53538,"Umbrina cirrosa",89027,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:16:03.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306
"102",48556,"Upeneus moluccensis",27152,86518,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Live specimens frequently cast up on the beaches (Ref. 88739).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2010-10-08T00:00:00.000Z",247,"2012-02-15T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4444
"103",29383,"Upeneus parvus",54538,3125,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-25T00:00:00.000Z",NA,"2007-07-25T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095
"104",29480,"Zeus faber",54630,3477,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-30T00:00:00.000Z",NA,"2007-07-30T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370
"105",19577,"Pterodoras granulosus",43658,3113,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits shallow waters (Ref. 3113).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87198,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87198,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2011-06-20T00:00:00.000Z",NA,NA,"2015-05-11T10:15:41.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",12109
"106",20262,"Prochilodus lineatus",44343,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,87393,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2011-08-09T00:00:00.000Z",NA,NA,"2015-05-11T10:15:42.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",13056
"107",340,"Salminus brasiliensis",430,19,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2006-01-12T00:00:00.000Z",NA,"2006-01-12T00:00:00.000Z",NA,NA,"2015-05-11T10:15:26.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56329
"108",19748,"Leporinus friderici",43829,3113,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inhabits shallow waters.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2007-03-16T00:00:00.000Z",4,"2007-11-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:41.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-03-16",12330
"109",53383,"Hoplias malabaricus",27216,86671,NA,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"This species is found intertidal and offshore, in coral reefs, reef lagoons, drift, cienaga facies, and mangrove areas, particularly on algae ascidians, boulder, coral, mud, octocoral, rock, sand, seagrass, shell, sponge and wood habitats (Ref. 83934).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,83934,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,NA,0,0,1,0,0,0,0,0,0,4,"2011-06-22T00:00:00.000Z",5,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4757
"110",6169,"Barbus grypus",7497,1661,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found in a marine lake (Ref. 1661).",1661,0,0,0,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-08-07T00:00:00.000Z",293,"2015-03-05T00:00:00.000Z",NA,NA,"2015-05-11T10:15:31.000Z",1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54808
"111",26238,"Scyliorhinus canicula",51368,7797,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,29,"2007-07-17T00:00:00.000Z",3,"2007-07-17T00:00:00.000Z",NA,NA,"2015-05-11T10:15:46.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845
"112",29455,"Limanda limanda",54605,3477,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-07-30T00:00:00.000Z",NA,"2007-07-30T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695
"113",10352,"Trisopterus luscus",38083,866,NA,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found under rocks in the intertidal region (Ref. 866).",866,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-12-06T00:00:00.000Z",NA,"2006-12-06T00:00:00.000Z",NA,NA,"2015-05-11T10:15:36.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367
"114",37375,"Plotosus lineatus",27200,821,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,821,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2007-10-12T00:00:00.000Z",265,"2013-02-19T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,"2007-10-12",4706
"115",41845,"Brycon cephalus",63293,75620,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,75620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2008-05-14T00:00:00.000Z",NA,"2008-05-14T00:00:00.000Z",NA,NA,"2015-05-11T10:15:54.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25516
"116",30325,"Rhomboplites aurorubens",55478,7827,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-08-02T00:00:00.000Z",NA,"2007-08-02T00:00:00.000Z",NA,NA,"2015-05-11T10:15:49.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213
"117",12014,"Carcharhinus porosus",25996,2952,NA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Found on the surface or burrowed in sand along the shallow subtidal zone to  500 m depth (Ref. 95344).",2952,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,95344,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2007-02-22T00:00:00.000Z",286,"2014-04-24T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881
"118",129299,"Cynoscion nebulosus",25972,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2011-06-23T00:00:00.000Z",NA,"2011-06-23T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405
"119",11701,"Ariomma indicum",39092,2754,NA,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs at the low tide mark.",2754,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,11,"2007-02-13T00:00:00.000Z",NA,"2007-02-13T00:00:00.000Z",NA,NA,"2015-05-11T10:15:37.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300
"120",130951,"Strongylura strongylura",91419,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:16:05.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316
"121",53405,"Scomberoides tol",26232,86671,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,86671,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,4,"2011-06-22T00:00:00.000Z",NA,"2011-06-22T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953
"122",9139,"Atropus atropos",10916,1667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-11-08T00:00:00.000Z",NA,"2006-11-08T00:00:00.000Z",NA,NA,"2015-05-11T10:15:33.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929
"123",10032,"Opisthopterus tardoore",26114,1667,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1667,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,5,"2006-11-24T00:00:00.000Z",NA,"2006-11-24T00:00:00.000Z",NA,NA,"2015-05-11T10:15:34.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1652
"124",130985,"Dussumieria acuta",92964,83435,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,"2011-08-12T00:00:00.000Z",NA,"2011-08-12T00:00:00.000Z",NA,NA,"2015-05-11T10:16:06.000Z",1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453
