SpecCode,Species,AutoCtr,StockCode,PopQBRefNo,PopQB,MaintQB,Winf,FoodType,K,Salinity,t0,Temperature,Mortality,Locality,b,C_Code,QBRemarks,Entered,DateEntered,Modified,DateModified,Expert,DateChecked,TS
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,2,1,2939,3.299999952316284,2.200000047683716,5700,others,0.17000000178813932,freshwater,-0.8199999928474425,28.5,0.4600000083446503,Bouak<e9>,3,384,TL inf: 64.6 cm; A: 1.28; D:0.413; P: 0.562 (Ref. 13343). Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,3,1,2939,3.5599999427795406,2.390000104904175,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,26,0.75,Africa,3,NA,TL inf: 45.9 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for an African population. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,2,1,2939,3.299999952316284,2.200000047683716,5700,others,0.17000000178813932,freshwater,-0.8199999928474425,28.5,0.4600000083446503,Bouak<e9>,3,384,TL inf: 64.6 cm; A: 1.28; D:0.413; P: 0.562 (Ref. 13343). Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,3,1,2939,3.5599999427795406,2.390000104904175,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,26,0.75,Africa,3,NA,TL inf: 45.9 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for an African population. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,2,1,2939,3.299999952316284,2.200000047683716,5700,others,0.17000000178813932,freshwater,-0.8199999928474425,28.5,0.4600000083446503,Bouak<e9>,3,384,TL inf: 64.6 cm; A: 1.28; D:0.413; P: 0.562 (Ref. 13343). Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,3,1,2939,3.5599999427795406,2.390000104904175,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,26,0.75,Africa,3,NA,TL inf: 45.9 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for an African population. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,10,1,2939,24.799999237060547,21.600000381469727,361,others,4.800000190734863,freshwater,-0.3199999928474426,28.5,1.2000000476837158,Bouak<e9>,3,384,TL inf: 20.6 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,11,1,2939,28,21.5,271,others,5,freshwater,-0.03200000151991844,26,5.199999809265137,NA,3,NA,TL inf: 23.8 cm; W inf = 0.02017L inf ^3^; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,12,1,2939,28.399999618530273,20.200000762939453,145,others,8.199999809265137,freshwater,-0.019999999552965164,32,8.399999618530273,NA,3,764,TL inf: 19.0 cm: A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,13,1,2939,42.79999923706055,33.099998474121094,95,others,7.300000190734862,freshwater,-0.024000000208616257,27,7.5,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,14,1,2939,49.900001525878906,37.5,2036,plants,0.33000001311302185,freshwater,-0.43999999761581426,24.5,0.740000009536743,Lake Awasa,3,230,TL inf: 44.7 cm; W = 0.0228L^3^; A: 1.28; D: 0.457; P: 0.510,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,15,1,2939,54,43.09999847412109,145,others,8.199999809265137,freshwater,-0.019999999552965164,27,7.699999809265137,NA,3,764,TL inf: 19.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in ponds. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,16,1,2939,61.799999237060554,50.70000076293945,431,plants,5.599999904632568,freshwater,-0.028000000864267346,26,5.5,Li<e8>ge,3,056,TL inf: 26.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,17,1,2939,11.399999618530272,5.230000019073486,95,plants,7.300000190734862,freshwater,-0.024000000208616257,27,7.400000095367431,NA,3,764,TL inf: 16.3 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate from tank experiments.,21,1992-11-10 00:00:00,293,2017-06-08 00:00:00,NA,NA,NA
2,Oreochromis niloticus,2,1,2939,3.299999952316284,2.200000047683716,5700,others,0.17000000178813932,freshwater,-0.8199999928474425,28.5,0.4600000083446503,Bouak<e9>,3,384,TL inf: 64.6 cm; A: 1.28; D:0.413; P: 0.562 (Ref. 13343). Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,3,1,2939,3.5599999427795406,2.390000104904175,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,26,0.75,Africa,3,NA,TL inf: 45.9 cm; A: 1.28; D: 0.413; P: 0.562 (Ref. 013343). Mean estimate for an African population. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,4,1,2939,4.150000095367432,2.740000009536743,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,32,0.8299999833106994,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,5,1,2939,4.80999994277954,3.329999923706055,2495,others,0.33000001311302185,freshwater,-0.43999999761581426,27,0.75,NA,3,764,TL inf: 45.9 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a natural population. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,6,1,2939,12.800000190734863,11.600000381469728,1517,plants,0.23999999463558203,freshwater,-0.38999998569488525,30,0.10000000149011613,Lake George,3.200000047683716,800,TL inf: 40.0 cm; W = 0.0108L^3.213^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,7,1,2939,15.300000190734863,9.260000228881838,101,others,5.300000190734863,freshwater,-0.03500000014901161,32,7,NA,3,764,TL inf: 13.7 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in tanks. Dry pellet feed.,21,1992-11-11 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,8,1,2939,15.600000381469728,13.699999809265137,545,others,3.700000047683716,freshwater,-0.40999999642372126,28.5,0.40999999642372126,Lake Kossou,3,384,TL inf: 29.5 cm; W = 0.04125L^3^; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343). Mean estimate for a population raised in cages. Dry pellet feed.,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,9,1,2939,17.200000762939453,12.100000381469728,5700,plants,0.18000000715255737,freshwater,-0.7900000214576722,20.5,49,Lake Nakuru,3,404,TL inf: 63.0 cm; A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).,21,1992-11-10 00:00:00,34,1998-07-01 00:00:00,NA,NA,NA
2,Oreochromis niloticus,1,1,2939,2.2100000381469727,1.4099999666213987,2056,zooplankton,0.33000001311302185,freshwater,-0.44999998807907104,28.5,0.7799999713897705,Lake Koussou,3,384,"TL inf: 46.0 cm; W = 0.04125L^3^, A: 1.28; D: 0.457; P: 0.510 (Ref. 013343).",21,1992-11-10 00:00:00,2495,2017-06-08 00:00:00,NA,NA,NA
