Food Item ID,Food Item ID,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS Scientific name,Season,Other,n,Comments on data processing/methods,Publication year,BiblioID,Compiler,Latest revision in version,CA(mg),FE(mg),ZN(mg),F20D5N3(g),F22D6N3(g),AS(mcg),CD(mcg),HG(mcg),PB(mcg)
0901806,0901806,Finfish,Unknown,,33,JOU,,"Sin croaker, muscle flesh, raw",r,Johniops sinai,Sin croaker,Johnius dussumieri,May,"mean length and weight of fish: 14cm, 33g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901807,0901807,Finfish,Unknown,,33,JOU,,"Sin croaker, muscle flesh, raw",r,Johniops sinai,Sin croaker,Johnius dussumieri,May,"mean length and weight of fish: 12cm, 18g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901808,0901808,Finfish,Unknown,,33,JOX,,"Spindle croaker, muscle flesh, raw",r,Johnius elongatus,,Johnius spp,Mar,"mean length and weight of fish: 16cm, 74g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901809,0901809,Finfish,Unknown,,33,LKR,,"Tiger toothed croaker, muscle flesh, raw",r,Otolithus ruber,Tigertooth croaker,Otolithes ruber,Mar,"mean length and weight of fish: 34cm, 458g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901810,0901810,Finfish,Unknown,,33,JOU,,"Sin croaker, muscle flesh, raw",r,Johniops sina,Sin croaker,Johnius dussumieri,Mar,"mean length and weight of fish: 17cm, 80g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901811,0901811,Finfish,Unknown,,37,RAG,,"Mackerel, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,May,"mean length and weight of fish: 12cm, 15g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901812,0901812,Finfish,Unknown,,37,RAG,,"Mackerel, female, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Sep,"mean length and weight of fish: 27cm, 259g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901813,0901813,Finfish,Unknown,,37,RAG,,"Mackerel, male, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Jun,"mean length and weight of fish: 23cm, 127g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901814,0901814,Finfish,Unknown,,37,RAG,,"Mackerel, immature, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Jun,"mean length and weight of fish: 18cm, 70g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901815,0901815,Finfish,Unknown,,37,RAG,,"Mackerel, female, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Oct,"mean length and weight of fish: 21cm, 115g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901816,0901816,Finfish,Unknown,,13,FSI,,"Kadal varal, muscle flesh, raw",r,Elachata nigra,Freshwater siluroids nei,Siluroidei,Oct,"mean length and weight of fish: 46cm, 750g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901817,0901817,Finfish,Unknown,,37,RAG,,"Mackerel, muscle flesh, raw",r,Rastrelliger kanagurta,Indian mackerel,Rastrelliger kanagurta,Mar,"mean length and weight of fish: 21cm, 119g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901818,0901818,Finfish,Unknown,,13,FSI,,"Kadal varal, muscle flesh, raw",r,Elachata nigra,Freshwater siluroids nei,Siluroidei,Mar,"mean length and weight of fish: 44cm, 514g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901819,0901819,Finfish,Unknown,,33,EES,,"Banded grouper, muscle flesh, raw",r,Epinephles latifasciiatus,Striped grouper,Epinephelus latifasciatus,Mar,"mean length and weight of fish: 27cm, 283g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901820,0901820,Finfish,Unknown,,33,ILS,,"Silver sillago, muscle flesh, raw",r,Sillago sihama,Silver sillago,Sillago sihama,Mar,"mean length and weight of fish: 14cm, 30g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901821,0901821,Finfish,Unknown,,33,KBR,,"King soldier bream, muscle flesh, raw",r,Argyrops spinifer,King soldier bream,Argyrops spinifer,Mar,"mean length and weight of fish: 20cm, 190g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901822,0901822,Finfish,Unknown,,37,YBS,,"Big eye barracuda, muscle flesh, raw",r,Sphyraena forsteri,Bigeye barracuda,Sphyraena forsteri,Mar,"mean length and weight of fish: 30cm, 125g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901823,0901823,Finfish,Unknown,,37,YRB,,"Obtuse barracuda, muscle flesh, raw",r,Sphyraena obtusata,Obtuse barracuda,Sphyraena obtusata,Mar,"mean length and weight of fish: 23cm, 80g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901824,0901824,Finfish,Unknown,,37,BAC,,"Barracuda, muscle flesh, raw",r,Sphyraena jello,Pickhandle barracuda,Sphyraena jello,Mar,"mean length and weight of fish: 45cm, 510g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901825,0901825,Finfish,Unknown,,37,SIP,,"Silver pomfret, muscle flesh, raw",r,Pambus argentius,Silver pomfret,Pampus argenteus,Mar,"mean length and weight of fish: 16cm, 150g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901826,0901826,Finfish,Unknown,,33,LIB,,"Brush tooth lizard fish, muscle flesh, raw",r,Saurida undosquamosis,Brushtooth lizardfish,Saurida undosquamis,Mar,"mean length and weight of fish: 24cm, 98g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901827,0901827,Finfish,Unknown,,33,TJB,,"Jarbua therapon, muscle flesh, raw",r,Jarbua therapon,Jarbua terapon,Terapon jarbua,Oct,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901828,0901828,Finfish,Unknown,,33,TJB,,"Jarbua therapon, muscle flesh, raw",r,Jarbua therapon,Jarbua terapon,Terapon jarbua,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901829,0901829,Finfish,Unknown,,38,TOF,,"Electric ray, muscle flesh, raw",r,Narcine sp,"Electric rays, etc.nei",Torpediniformes/Narcinidae,Mar,mean length and weight of fish: 23cm,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901830,0901830,Finfish,Unknown,,33,LDP,,"Rosy grub fish, muscle flesh, raw",r,Percis pulchella,Orange perch,Lepidoperca pulchella,Mar,"mean length and weight of fish: 14cm, 35g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901831,0901831,Finfish,Unknown,,34,SVH,,"Savalai hair tail, muscle flesh, raw",r,Lepturacanthus savala,Savalai hairtail,Lepturacanthus savala,Mar,"mean length and weight of fish:47cm, 87g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901832,0901832,Finfish,Unknown,,34,URA,,"Star gazers, muscle flesh, raw",r,Chanoscopes sp,Stargazers,Uranoscopus spp,Mar,"mean length and weight of fish: 28cm, 399g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901833,0901833,Crustacean,Unknown,,45,PNI,,"Indian white shrimp, edible flesh, raw",r,Penaeus indicus,Indian white prawn,Penaeus indicus,Feb,"mean length and weight of prawn:13cm, 14g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901834,0901834,Crustacean,Unknown,,45,PNI,,"Indian white shrimp, edible flesh, raw",r,Penaeus indicus,Indian white prawn,Penaeus indicus,Feb,"mean length and weight of prawn: 17cm, 22g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901835,0901835,Crustacean,Unknown,,45,MPN,,"Speckled shrimp, edible flesh, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Feb,"mean length and weight of prawn: 7cm, 2.75g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901836,0901836,Crustacean,Unknown,,45,MPN,,"Speckled shrimp, edible flesh, raw",r,Metapenaeus monoceros,Speckled shrimp,Metapenaeus monoceros,Feb,"mean length and weight of prawn: 9cm, 6.25g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901837,0901837,Crustacean,Unknown,,45,GIT,,"Giant tiger prawn, edible flesh, raw",r,Penaeus monodon,Giant tiger prawn,Penaeus monodon,Feb,"mean length and weight of prawn: 19cm, 45g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901838,0901838,Crustacean,Unknown,,45,MPD,,"Kadal shrimp, edible flesh, raw",r,Metapenaeus dobsoni,Kadal shrimp,Metapenaeus dobsoni,Feb,"mean length and weight of prawn: 9cm, 3.3g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901839,0901839,Crustacean,Unknown,,45,NMY,,"Fiddler shrimp, edible flesh, raw",r,Metapenaeopsis stridulens,Fiddler shrimp,Metapenaeopsis stridulans,Mar,"mean length and weight of prawn: 8cm, 2.3g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901840,0901840,Crustacean,Unknown,,42,MUD,,"Mud crab, edible flesh, raw",r,Scylla seffata,Indo-Pacific swamp crab,Scylla serrata,May,"mean length and weight of crab: 10cm, 180g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901841,0901841,Crustacean,Unknown,,42,MUD,,"Mud crab, claw meat, raw",r,Scylla serrata,Indo-Pacific swamp crab,Scylla serrata,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901842,0901842,Crustacean,Unknown,,42,UNG,,"Red spot crab, edible flesh, raw",r,Portunus sanquinolentus,Threespot swimming crab,Portunus sanguinolentus,May,"mean length and weight of crab: 13cm, 110g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901843,0901843,Crustacean,Unknown,,42,YBX,,"Coral crab, edible flesh, raw",r,Charibdis cruciata,Charybdis crabs nei,Charybdis spp,May,"mean length and weight of crab: 10cm, 156g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901844,0901844,Crustacean,Unknown,,42,YBX,,"Coral crab, edible flesh, raw",r,Charibdis cruciata,Charybdis crabs nei,Charybdis spp,Mar,"mean length and weight of crab: 11cm, 190g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901845,0901845,Crustacean,Unknown,,42,SCD,,"Sand crab, edible flesh, raw",r,Portunus pelagicus,Blue swimming crab,Portunus pelagicus,May,"mean length and weight of crab: 14cm, 11g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901846,0901846,Molluscs,Unknown,,57,EJA,,"Cuttle fish, edible flesh, raw",r,Sepia aculeate,Needle cuttlefish,Sepia aculeata,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901847,0901847,Molluscs,Unknown,,57,EJA,,"Cuttle fish, edible flesh, raw",r,Sepia aculeata,Needle cuttlefish,Sepia aculeata,Mar,"mean length and weight of cuttle fish: 10cm, 67g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901848,0901848,Molluscs,Unknown,,57,OJD,,"Squid, edible flesh, raw",r,Loligo duvauceli,Indian squid,Loligo duvauceli,Mar,"mean length and weight of squid: 15cm, 52g",1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901849,0901849,Molluscs,Unknown,,57,OJD,,"Squid, edible flesh, raw",r,Loligo duvauceli,Indian squid,Loligo duvauceli,,,1,"CHOL- (cholesterol determination with ferric chloride method, Rudel and Morris 1973)",1999,fi155,DR,1.0,,,,,,,,,
0901850,0901850,Molluscs,"USA, SE Alaska",,52,ABX,,"Abalone, edible flesh, raw",r,Haliotis,Abalones nei,Haliotis spp,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901851,0901851,Molluscs,"USA, SE Alaska",,56,SXI,,"Butter clam, edible fleh, raw",r,Saxidomus nuttalli,Common butter clam,Saxidomus nuttalli,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901852,0901852,Molluscs,"USA, SE Alaska",,56,KCL,,"Cockle clam, edible flesh, raw",r,Cardium corbis,Basket cockle,Clinocardium nuttallii,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901853,0901853,Molluscs,"USA, SE Alaska",,56,PTS,,"Little neck clam, edible flesh, raw",r,Protothaca staminea,Pacific littleneck clam,Protothaca staminea,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901854,0901854,Finfish,"USA, Alaksa/Washington/Oregon",,32,PCO,,"Pacific cod, skinless muscle flesh, raw",r,Gadus macrocephalus,Pacific cod,Gadus macrocephalus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901855,0901855,Finfish,"USA, Washington/Oregon",,33,CLI,,"Lingcod, skinless muscle flesh, raw",r,Ophiodon elongatus,Lingcod,Ophiodon elongatus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901856,0901856,Crustacean,"USA, Washington/Oregon/N California",,42,DUN,,"Dungeness crab, edible flesh (body), raw",r,Cancer magister,Dungeness crab,Cancer magister,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901857,0901857,Crustacean,"USA, Washington/Oregon/N California",,42,DUN,,"Dungeness crab, edible flesh (leg), raw",r,Cancer magister,Dungeness crab,Cancer magister,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901858,0901858,Crustacean,"USA, Kodiak Islands",,44,KCD,,"King crab, edible flesh (body), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901859,0901859,Crustacean,"USA, Kodiak Islands",,44,KCD,,"King crab, edible flesh (leg), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901860,0901860,Crustacean,"USA, Kodiak Islands",,44,KCD,,"King crab, edible flesh (composite), raw",r,Paralithodes camschatica,Red king crab,Paralithodes camtschaticus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901861,0901861,Molluscs,"USA, SE Alaska",,76,CUX,,"Red sea cucumber, edible flesh, raw",r,Stichopus californicus,Sea cucumbers nei,Holothurioidea,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901862,0901862,Finfish,"Canada, Straits of Juan de Fuca",,38,DGS,,"Spiny dogfish, skinless muscle flesh, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901863,0901863,Finfish,"USA, Lower Puget Sound, Washington",,38,DGS,,"Spiny dogfish, whole, raw",r,Squalus acanthias,Picked dogfish,Squalus acanthias,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901864,0901864,Finfish,"USA, Colorado River",,23,EUL,,"Eulachon, skinless muscle flesh, raw",r,Thaleichthys pacificus,Eulachon,Thaleichthys pacificus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901865,0901865,Finfish,"USA, SE Alaska/Washington/Oregon",,31,ARF,,"Arrowtooth flounder, skinless muscle flesh, raw",r,Atheresthes stomias,Arrow-tooth flounder,Atheresthes stomias,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901866,0901866,Finfish,"USA, SE Alaska/Washington/Oregon/Puget Sound",,31,PWQ,,"Starry flounder, skinless muscle flesh, raw",r,Platichthys stellatus,Starry flounder,Platichthys stellatus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901867,0901867,Molluscs,"USA, SE Alaska",,56,CLX,,"Geoduck, syphon, raw",r,Panope generosa,"Clams, etc. nei",Bivalvia/Hiatellidae,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901868,0901868,Molluscs,"USA, SE Alaska",,56,CLX,,"Geoduck, edible muscle flesh (body), raw",r,Panope generosa,,Bivalvia/Hiatellidae,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901869,0901869,Finfish,"USA, Oregon/Washington/Alaska",,31,HAP,,"Pacific halibut, skinless muscle flesh, raw",r,Hippoglossus stenolepis,Pacific halibut,Hippoglossus stenolepis,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901870,0901870,Finfish,"USA, British Colombia/Puget Sound",,35,HEP,,"Pacific herring, skinless muscle flesh, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea pallasii,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901871,0901871,Finfish,"USA, Kodiak/SE Alaska/British Colombia",,35,HER,,"Pacific herring, whole, raw",r,Clupea harengus pallasi,Atlantic herring,Clupea harengus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901872,0901872,Molluscs,"USA, SE Alaska",,57,OCT,,"Octopus, edible flesh, raw",r,Paroctopus hongkongensis,"Octopuses, etc. nei",Octopodidae,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901873,0901873,Molluscs,"USA, Alaska",,53,OYG,,"Japanese oyster, edible flesh, raw",r,Crassostrea gigas,Pacific cupped oyster,Crassostrea gigas,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901874,0901874,Molluscs,"USA, SE Alaska",,53,OFO,,"Native oyster, edible flesh, raw",r,Ostrea lurida,Yaquina oyster,Ostrea lurida,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901875,0901875,Finfish,"USA, Bering Sea/NE Pacific Ocean of Alaska",,32,ALK,,"Walleye pollock, skinless fillet, raw",r,Theragra chalcogramma,Alaska pollock(=Walleye poll.),Theragra chalcogramma,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901876,0901876,Finfish,"USA, SE Alaska",,38,RAT,,"Ratfish, skinless fillet, raw",r,Hydrolagus colliei,Spotted ratfish,Hydrolagus colliei,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901877,0901877,Finfish,"USA, SE Alaska",,34,RMG,,"Black rockfish, skinless fillet, raw",r,Sebastes melanops,Black rockfish,Sebastes melanops,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901878,0901878,Finfish,"USA, SE Alaska",,34,RFC,,"Darkblotched rockfish, skinless fillet, raw",r,Sebastes crameri,Darkblotched rockfish,Sebastes crameri,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901879,0901879,Finfish,"USA, SE Alaska",,34,SFT,,"Rougheye rockfish, skinless fillet, raw",r,Sebastes aleutianus,Rougheye rockfish,Sebastes aleutianus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901880,0901880,Finfish,"USA, Washington",,34,SBC,,"Bocaccio rockfish, skinless fillet, raw",r,Sebastes paucispinis,Bocaccio rockfish,Sebastes paucispinis,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901881,0901881,Finfish,"USA, N California",,34,SGO,,"Chilipepper rockfish, skinless fillet, raw",r,Sebastes goodei,Chilipepper rockfish,Sebastes goodei,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901882,0901882,Finfish,"USA, Washington",,34,RED,,"Flag rockfish, skinless fillet, raw",r,Sebastes rubrivincuts,Atlantic redfishes nei,Sebastes spp,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901883,0901883,Finfish,"USA, Washington/Oregon",,34,SFE,,"Greenstriped rockfish, skinless fillet, raw",r,Sebastes elongatus,Greenstriped rockfish,Sebastes elongatus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901884,0901884,Finfish,"USA, Washington/Oregon",,34,RED,,"Shortspine thornyhead rockfish, skinless fillet, raw",r,Sebastes alascanus,Atlantic redfishes nei,Sebastes spp,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901885,0901885,Finfish,"USA, SE Alaska/Washington/Oregon",,34,SPG,,"Canary rockfish, skinless fillet, raw",r,Sebastes pinninger,Canary rockfish,Sebastes pinniger,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901886,0901886,Finfish,"USA, Washington/Oregon/N Carolina",,34,OPP,,"Pacific ocean perch, skinless fillet, raw",r,Sebastes alutus,Pacific ocean perch,Sebastes alutus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901887,0901887,Finfish,"USA, SE Alaska/Washington",,34,RRV,,"Yelloweye rockfish, skinless fillet, raw",r,Sebastes ruberrimus,Yelloweye rockfish,Sebastes ruberrimus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901888,0901888,Finfish,"USA, Washington",,34,SEQ,,"Rosy rockfish, skinless fillet, raw",r,Sebastes rosaceus,Rosy rockfish,Sebastes rosaceus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901889,0901889,Finfish,"USA, Washington/Oregon",,34,YRO,,"Yellowtail rockfish, skinless fillet, raw",r,Sebastes flavidus,Yellowtail rockfish,Sebastes flavidus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901890,0901890,Finfish,"USA, SE Alaska",,34,WRO,,"Widow rockfish, skinless fillet, raw",r,Sebastes entomelas,Widow rockfish,Sebastes entomelas,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901891,0901891,Finfish,"USA, SE Alaska/Washington/Oregon",,34,SAB,,"Sablefish, skinless fillet, raw",r,Anoplopoma fimbria,Sablefish,Anoplopoma fimbria,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901892,0901892,Finfish,"USA, Puget Sound",,23,CHU,,"Chum salmon, skinless fillet, raw",r,Oncorhynchus keta,Chum(=Keta=Dog)salmon,Oncorhynchus keta,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901893,0901893,Finfish,"USA, Oregon/Washington/Alaska",,23,CHI,,"Chinook salmon, skinless fillet, raw",r,Oncorhynchus tshawytscha,Chinook(=Spring=King)salmon,Oncorhynchus tshawytscha,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901894,0901894,Finfish,"USA, SE Alaska/Washington",,23,PIN,,"Pink salmon, skinless fillet, raw",r,Oncorhynchus gorbuscha,Pink(=Humpback)salmon,Oncorhynchus gorbuscha,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901895,0901895,Finfish,"USA, Washington/Oregon/Puget Sound",,23,COH,,"Coho salmon, skinless fillet, raw",r,Oncorhynchus kisutch,Coho(=Silver)salmon,Oncorhynchus kisutch,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901896,0901896,Finfish,"USA, British colombia/Washington/Colorado River/Oregon",,23,SOC,,"Sockeye salmon, skinless fillet, raw",r,Oncorhynchus nerka,Sockeye(=Red)salmon,Oncorhynchus nerka,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901897,0901897,Finfish,"USA, Oregon/Washington/Alaska",,24,SAH,,"American shad, skinless fillet, raw",r,Alosa sapidissima,American shad,Alosa sapidissima,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901898,0901898,Crustacean,"USA, SE Alaska/Washington",,45,PRA,,"Pink shrimp, edible flesh, raw",r,Pandalus borealis,Northern prawn,Pandalus borealis,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901899,0901899,Finfish,USA,,38,SKA,,"Skate, edible flesh, raw",r,Raja sp.,Raja rays nei,Raja spp,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901900,0901900,Finfish,"USA, Washington/Oregon/N California",,31,MIP,,"Dover sole, skinless fillet, raw",r,Microstomus pacificus,Dover sole,Microstomus pacificus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901901,0901901,Finfish,"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound",,31,RFE,,"English sole, skinless fillet, raw",r,Parophrys vetulus,English sole,Pleuronectes vetulus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901902,0901902,Finfish,"USA, Bering Sea/British Colombia/Colorado/Washington/Oregon/Puget Sound",,31,FTS,,"Flathead sole, skinless fillet, raw",r,Hippoglossoides elassodon,Flathead sole,Hippoglossoides elassodon,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901903,0901903,Finfish,"USA, Oregoon",,31,EJO,,"Petrale sole, skinless fillet, raw",r,Eopsetta jordani,Petrale sole,Eopsetta jordani,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901904,0901904,Finfish,"USA, Washington/Oregon",,31,GLZ,,"Rex sole, skinless fillet, raw",r,Glyptocephalus zaccirus,Rex sole,Glyptocephalus zachirus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901905,0901905,Finfish,"USA, Bering Sea/Puget Sound",,31,ROS,,"Rock sole, skinless fillet, raw",r,Lepidopsetta bilineata,Rock sole,Lepidopsetta bilineata,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901906,0901906,Finfish,"USA, Puget Sound",,31,YSE,,"Sand sole, , skinless fillet, raw",r,Psettichthys melanostictus,Pacific sand sole,Psettichthys melanostictus,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901907,0901907,Finfish,"USA, Bering Sea",,31,YES,,"Yellowfin sole, skinless fillet, raw",r,Limanda aspera,Yellowfin sole,Limanda aspera,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901908,0901908,Molluscs,"USA, SE Alaska",,76,STF,,"Mottled starfish, edible flesh, raw",r,Evasterias troschelii,Starfishes nei,Asteroidea,,,,,1976,fi195,DR,1.0,,,,,,,,,
0901909,0901909,Molluscs,"USA, SE Alaska",,76,STF,,"Purple starfish, edible flesh, raw",r,Pisaster ochraceus,Starfishes nei,Asteroidea,,,,,1976,fi195,DR,1.0,,,,,,,,,
