seanuts_id2,species1,nutrient,concentration,feeding_mode,feeding_level,EnvTemp,DemersPelag,BodyShapeI,part,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep,AgeMatMin,realm,source
1789,Coregonus clupeaformis,dha,0.10000000000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.3025850929940455,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
162,Coregonus clupeaformis,ca_mg,36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.58351893845611,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
179,Coregonus clupeaformis,ca_mg,26.000000000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.258096538021482,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
270,Coregonus clupeaformis,ca_mg,6.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.9459101490553132,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
280,Coregonus clupeaformis,ca_mg,4.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
281,Coregonus clupeaformis,ca_mg,4.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1796,Coregonus clupeaformis,ca_mg,4.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1797,Coregonus clupeaformis,ca_mg,4.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1799,Coregonus clupeaformis,ca_mg,6.999999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.9459101490553132,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1801,Coregonus clupeaformis,ca_mg,7.599999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.028148247292285,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1820,Coregonus clupeaformis,ca_mg,40,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.6888794541139363,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1830,Coregonus clupeaformis,ca_mg,26.000000000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.258096538021482,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1832,Coregonus clupeaformis,ca_mg,36,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.58351893845611,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
162,Coregonus clupeaformis,fat_g,3.5999999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.2809338454620642,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
179,Coregonus clupeaformis,fat_g,4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.3862943611198906,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
270,Coregonus clupeaformis,fat_g,0.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.35667494393873245,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
280,Coregonus clupeaformis,fat_g,0.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.2231435513142097,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
281,Coregonus clupeaformis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1789,Coregonus clupeaformis,fat_g,1.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.6418538861723947,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1796,Coregonus clupeaformis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1797,Coregonus clupeaformis,fat_g,0.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.2231435513142097,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1799,Coregonus clupeaformis,fat_g,0.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.35667494393873245,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1801,Coregonus clupeaformis,fat_g,1.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.5306282510621704,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1823,Coregonus clupeaformis,fat_g,4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.3862943611198906,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1830,Coregonus clupeaformis,fat_g,4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.3862943611198906,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1832,Coregonus clupeaformis,fat_g,3.5999999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,1.2809338454620642,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
162,Coregonus clupeaformis,zn_mg,0.45,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.7985076962177716,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
179,Coregonus clupeaformis,zn_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5108256237659907,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
270,Coregonus clupeaformis,zn_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
280,Coregonus clupeaformis,zn_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
281,Coregonus clupeaformis,zn_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5108256237659907,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1796,Coregonus clupeaformis,zn_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5108256237659907,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1797,Coregonus clupeaformis,zn_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1799,Coregonus clupeaformis,zn_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1801,Coregonus clupeaformis,zn_mg,0.55,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5978370007556204,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1820,Coregonus clupeaformis,zn_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1830,Coregonus clupeaformis,zn_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.5108256237659907,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1832,Coregonus clupeaformis,zn_mg,0.45,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.7985076962177716,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
162,Coregonus clupeaformis,fe_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6931471805599453,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
179,Coregonus clupeaformis,fe_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
270,Coregonus clupeaformis,fe_mg,0.23,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.4696759700589417,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
280,Coregonus clupeaformis,fe_mg,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
281,Coregonus clupeaformis,fe_mg,0.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.2039728043259361,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1796,Coregonus clupeaformis,fe_mg,0.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.2039728043259361,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1797,Coregonus clupeaformis,fe_mg,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.6094379124341003,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1799,Coregonus clupeaformis,fe_mg,0.23,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.4696759700589417,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1801,Coregonus clupeaformis,fe_mg,0.28,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.2729656758128873,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1820,Coregonus clupeaformis,fe_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6931471805599453,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1830,Coregonus clupeaformis,fe_mg,0.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.916290731874155,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
1832,Coregonus clupeaformis,fe_mg,0.5,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.6931471805599453,4.605170185988092,3.4300000667572017,128,NA,freshbrack,seanuts
494,Cynoscion jamaicensis,fapun3,0.4676,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,-0.7601420493842237,3.912023005428146,3.84,70,NA,brackmarine,seanuts
494,Cynoscion jamaicensis,epa,0.1792,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,-1.719252778441307,3.912023005428146,3.84,70,NA,brackmarine,seanuts
494,Cynoscion jamaicensis,dha,0.2324,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,-1.4592952540043809,3.912023005428146,3.84,70,NA,brackmarine,seanuts
494,Cynoscion jamaicensis,fat_g,1.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,0.3364722366212129,3.912023005428146,3.84,70,NA,brackmarine,seanuts
514,Deania calcea,protein,22.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),deep-water,bathydemersal,elongated,NA,3.1179499062782403,4.804021044733257,4.36,1490,NA,marine,seanuts
514,Deania calcea,fat_g,0.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),deep-water,bathydemersal,elongated,NA,-0.10536051565782628,4.804021044733257,4.36,1490,NA,marine,seanuts
518,Dentex maroccanus,protein,19.390000000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,2.9647574692545606,3.8066624897703196,3.85,500,NA,marine,seanuts
518,Dentex maroccanus,fat_g,2.33,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,demersal,fusiform / normal,NA,0.8458682675776092,3.8066624897703196,3.85,500,NA,marine,seanuts
12,Dermogenys pusilla,ca_mg,976.7699999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle + bones,6.884251209794143,2.7788192719904172,3.36,NA,NA,freshbrackmarine,seanuts
12,Dermogenys pusilla,zn_mg,2.5828,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle + bones,0.948874081770175,2.7788192719904172,3.36,NA,NA,freshbrackmarine,seanuts
12,Dermogenys pusilla,fe_mg,0.85,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle + bones,-0.16251892949777494,2.7788192719904172,3.36,NA,NA,freshbrackmarine,seanuts
527,Diplodus puntazzo,fapun_all_g,0.35967215199999997,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.0225623513499298,4.0943445622221,3.07,150,NA,brackmarine,seanuts
528,Diplodus puntazzo,fapun_all_g,1.119723559,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,0.11308183251993234,4.0943445622221,3.07,150,NA,brackmarine,seanuts
529,Diplodus puntazzo,fapun_all_g,0.146577264,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.9202025902337494,4.0943445622221,3.07,150,NA,brackmarine,seanuts
527,Diplodus puntazzo,fapun3,0.265880468,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.324708439617737,4.0943445622221,3.07,150,NA,brackmarine,seanuts
528,Diplodus puntazzo,fapun3,0.857911454,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.15325438528590973,4.0943445622221,3.07,150,NA,brackmarine,seanuts
529,Diplodus puntazzo,fapun3,0.10451409600000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.2584333267219496,4.0943445622221,3.07,150,NA,brackmarine,seanuts
527,Diplodus puntazzo,protein,19.240000000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,2.9569914452375605,4.0943445622221,3.07,150,NA,brackmarine,seanuts
527,Diplodus puntazzo,epa,0.068736612,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.6774732959441443,4.0943445622221,3.07,150,NA,brackmarine,seanuts
528,Diplodus puntazzo,epa,0.237884906,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.4359683105124577,4.0943445622221,3.07,150,NA,brackmarine,seanuts
529,Diplodus puntazzo,epa,0.038486368,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-3.257451178310865,4.0943445622221,3.07,150,NA,brackmarine,seanuts
527,Diplodus puntazzo,dha,0.179836076,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.715709531909875,4.0943445622221,3.07,150,NA,brackmarine,seanuts
528,Diplodus puntazzo,dha,0.321803488,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.1338142054521423,4.0943445622221,3.07,150,NA,brackmarine,seanuts
529,Diplodus puntazzo,dha,0.06280860800000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-2.7676631448375324,4.0943445622221,3.07,150,NA,brackmarine,seanuts
527,Diplodus puntazzo,fat_g,1.92,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,0.6523251860396901,4.0943445622221,3.07,150,NA,brackmarine,seanuts
528,Diplodus puntazzo,fat_g,3.8699999999999997,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,1.3532545070416904,4.0943445622221,3.07,150,NA,brackmarine,seanuts
529,Diplodus puntazzo,fat_g,0.92,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-0.08338160893905101,4.0943445622221,3.07,150,NA,brackmarine,seanuts
539,Diplodus vulgaris,fapun_all_g,0.298910716,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.2076103588795566,3.8066624897703196,3.34,160,NA,marine,seanuts
539,Diplodus vulgaris,fapun3,0.22834032,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.4769181313160011,3.8066624897703196,3.34,160,NA,marine,seanuts
539,Diplodus vulgaris,epa,0.04384795999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-3.1270270834810296,3.8066624897703196,3.34,160,NA,marine,seanuts
539,Diplodus vulgaris,dha,0.181431276,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,-1.7068783416093087,3.8066624897703196,3.34,160,NA,marine,seanuts
539,Diplodus vulgaris,fat_g,1.04,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,benthopelagic,fusiform / normal,NA,0.03922071315328133,3.8066624897703196,3.34,160,NA,marine,seanuts
2000,Eleutheronema tetradactylum,protein,20.599999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle,3.0252910757955354,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
1343,Eleutheronema tetradactylum,fapun3,0.577651164,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,-0.5487851149941165,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
544,Eleutheronema tetradactylum,protein,20.14,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,3.0027078872904163,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
1343,Eleutheronema tetradactylum,epa,0.11545235600000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,-2.158897336287213,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
1343,Eleutheronema tetradactylum,dha,0.192550388,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,-1.6473974036622263,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
2000,Eleutheronema tetradactylum,ca_mg,37,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle,3.6109179126442243,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
544,Eleutheronema tetradactylum,fat_g,2.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,0.7419373447293773,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
1343,Eleutheronema tetradactylum,fat_g,2.24,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,0.8064758658669485,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
1445,Eleutheronema tetradactylum,fat_g,0.85,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,NA,-0.16251892949777494,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
2000,Eleutheronema tetradactylum,fat_g,2.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle,0.7884573603642703,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
2000,Eleutheronema tetradactylum,zn_mg,0.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle,-0.10536051565782628,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
2000,Eleutheronema tetradactylum,fe_mg,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,pelagic-neritic,elongated,muscle,-0.5108256237659907,5.298317366548036,4.11,23,NA,freshbrackmarine,seanuts
545,Elops saurus,protein,17.100000000000005,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,reef-associated,elongated,NA,2.8390784635086144,4.605170185988092,4.11,50,NA,brackmarine,seanuts
545,Elops saurus,fat_g,3.7999999999999994,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),subtropical,reef-associated,elongated,NA,1.33500106673234,4.605170185988092,4.11,50,NA,brackmarine,seanuts
25,Esomus longimanus,ca_mg,728.3500000000003,selective plankton feeding,mainly animals (troph. 2.8 and up),tropical,benthopelagic,elongated,muscle + head,6.590781701894957,2.0794415416798357,3.31,NA,NA,fresh,seanuts
25,Esomus longimanus,zn_mg,4.224430000000001,selective plankton feeding,mainly animals (troph. 2.8 and up),tropical,benthopelagic,elongated,muscle + head,1.4408843404651934,2.0794415416798357,3.31,NA,NA,fresh,seanuts
25,Esomus longimanus,fe_mg,9.39,selective plankton feeding,mainly animals (troph. 2.8 and up),tropical,benthopelagic,elongated,muscle + head,2.2396452932201716,2.0794415416798357,3.31,NA,NA,fresh,seanuts
584,Euthynnus alletteratus,fapun_all_g,4.233957320000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,1.4431370923595523,4.804021044733257,3.98,150,NA,brackmarine,seanuts
585,Euthynnus alletteratus,fapun_all_g,2.310700451,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.8375507041112548,4.804021044733257,3.98,150,NA,brackmarine,seanuts
586,Euthynnus alletteratus,fapun_all_g,0.57969327,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.5452561601570054,4.804021044733257,3.98,150,NA,brackmarine,seanuts
587,Euthynnus alletteratus,fapun_all_g,3.00717304,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,1.101000448077338,4.804021044733257,3.98,150,NA,brackmarine,seanuts
588,Euthynnus alletteratus,fapun_all_g,1.433266232,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.35995591805183524,4.804021044733257,3.98,150,NA,brackmarine,seanuts
589,Euthynnus alletteratus,fapun_all_g,1.099559384,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.09490953955873854,4.804021044733257,3.98,150,NA,brackmarine,seanuts
590,Euthynnus alletteratus,fapun_all_g,1.847942844,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.6140730441697657,4.804021044733257,3.98,150,NA,brackmarine,seanuts
591,Euthynnus alletteratus,fapun_all_g,3.13921003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,1.143971185465352,4.804021044733257,3.98,150,NA,brackmarine,seanuts
584,Euthynnus alletteratus,epa,0.52938516,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.636039021316071,4.804021044733257,3.98,150,NA,brackmarine,seanuts
585,Euthynnus alletteratus,epa,0.18456570800000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-1.6897497379832707,4.804021044733257,3.98,150,NA,brackmarine,seanuts
586,Euthynnus alletteratus,epa,0.06724846000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-2.699361160390642,4.804021044733257,3.98,150,NA,brackmarine,seanuts
587,Euthynnus alletteratus,epa,0.49736541,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.6984302916473684,4.804021044733257,3.98,150,NA,brackmarine,seanuts
588,Euthynnus alletteratus,epa,0.302160608,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-1.1967965884009821,4.804021044733257,3.98,150,NA,brackmarine,seanuts
589,Euthynnus alletteratus,epa,0.12614448000000003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-2.0703273622840834,4.804021044733257,3.98,150,NA,brackmarine,seanuts
590,Euthynnus alletteratus,epa,0.160107724,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-1.8319084152962426,4.804021044733257,3.98,150,NA,brackmarine,seanuts
591,Euthynnus alletteratus,epa,0.563116026,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.5742695868175475,4.804021044733257,3.98,150,NA,brackmarine,seanuts
584,Euthynnus alletteratus,dha,3.38199564,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,1.2184659612975564,4.804021044733257,3.98,150,NA,brackmarine,seanuts
585,Euthynnus alletteratus,dha,1.975786273,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.680966432038559,4.804021044733257,3.98,150,NA,brackmarine,seanuts
586,Euthynnus alletteratus,dha,0.44635083,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.8066500218312181,4.804021044733257,3.98,150,NA,brackmarine,seanuts
587,Euthynnus alletteratus,dha,2.226654055,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.800500034942249,4.804021044733257,3.98,150,NA,brackmarine,seanuts
588,Euthynnus alletteratus,dha,1.037595568,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.036906082615446464,4.804021044733257,3.98,150,NA,brackmarine,seanuts
589,Euthynnus alletteratus,dha,0.880646151,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,-0.1270993784487099,4.804021044733257,3.98,150,NA,brackmarine,seanuts
590,Euthynnus alletteratus,dha,1.494996014,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),tropical,reef-associated,fusiform / normal,NA,0.40212354061835964,4.804021044733257,3.98,150,NA,brackmarine,seanuts
