cine_id,genus_species,ca_mg,fe_mg,zn_mg,epa,dha,biblio_id,culture,culture_page_id
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Yupik,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Bella Coola,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Central Salish,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Tsimshian,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Haida,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Tlingit,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Kwakiutl,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Nootkan,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Cree,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Montagnais-Naskapi,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Abenaki,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Micmac,6432
NA,Melanogrammus aeglefinus,18,0.6,0.3,0.129,0.387,DK7,Wampanoag,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Inuit-Inupiaq,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Yupik,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Bella Coola,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Central Salish,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Tsimshian,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Haida,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Tlingit,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Kwakiutl,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Nootkan,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Cree,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Montagnais-Naskapi,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Abenaki,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Micmac,6432
NA,Melanogrammus aeglefinus,11,0.17,0.32,0.042,0.089,SR27,Wampanoag,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Inuit-Inupiaq,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Yupik,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Bella Coola,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Central Salish,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Tsimshian,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Haida,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Tlingit,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Kwakiutl,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Nootkan,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Cree,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Montagnais-Naskapi,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Abenaki,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Micmac,6432
NA,Merluccius productus,NA,NA,NA,0.069467419,0.118810272,fi59,Wampanoag,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Inuit-Inupiaq,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Yupik,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Bella Coola,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Central Salish,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Tsimshian,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Haida,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Tlingit,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Kwakiutl,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Nootkan,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Cree,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Montagnais-Naskapi,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Abenaki,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Micmac,6432
NA,Merluccius productus,9.2,0.2579,0.3969,NA,NA,fi125,Wampanoag,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Inuit-Inupiaq,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Yupik,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Bella Coola,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Central Salish,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Tsimshian,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Haida,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Tlingit,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Kwakiutl,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Nootkan,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Cree,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Montagnais-Naskapi,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Abenaki,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Micmac,6432
NA,Merluccius productus,10.4,0.2437,0.3052,NA,NA,fi125,Wampanoag,6432
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Inuit-Inupiaq,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Yupik,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Bella Coola,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Central Salish,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Tsimshian,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Haida,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Tlingit,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Kwakiutl,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Nootkan,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Micmac,6437
NA,Micropogonias undulatus,15,0.37,0.42,0.123,0.097,SR27,Wampanoag,6437
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Inuit-Inupiaq,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Yupik,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Bella Coola,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Central Salish,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Tsimshian,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Haida,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Tlingit,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Kwakiutl,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Nootkan,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Abenaki,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Micmac,6152
NA,Microstomus pacificus,NA,NA,NA,0.08,0.09,fi36,Wampanoag,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Inuit-Inupiaq,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Yupik,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Bella Coola,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Central Salish,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Tsimshian,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Haida,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Tlingit,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Kwakiutl,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Nootkan,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Abenaki,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Micmac,6152
NA,Microstomus pacificus,11.5,0.1984,0.3428,NA,NA,fi125,Wampanoag,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Inuit-Inupiaq,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Yupik,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Bella Coola,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Central Salish,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Tsimshian,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Haida,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Tlingit,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Kwakiutl,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Nootkan,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Abenaki,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Micmac,6152
NA,Microstomus pacificus,11.9,0.1795,0.3179,NA,NA,fi125,Wampanoag,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Inuit-Inupiaq,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Yupik,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Bella Coola,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Central Salish,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Tsimshian,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Haida,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Tlingit,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Kwakiutl,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Nootkan,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Abenaki,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Micmac,6152
NA,Microstomus pacificus,20.2,0.256,0.5056,NA,NA,fi125,Wampanoag,6152
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.108376051,0.137723084,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.116950645,0.127684165,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.109320718,0.092059552,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.153419175,0.2022475,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.030294607,0.039406969,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.202316218,0.217035819,fi132,Wampanoag,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Inuit-Inupiaq,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Yupik,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Bella Coola,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Central Salish,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Tsimshian,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Haida,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Tlingit,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Kwakiutl,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Nootkan,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Micmac,6437
NA,Morone saxatilis,NA,NA,NA,0.144192955,0.0885191,fi132,Wampanoag,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Inuit-Inupiaq,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Yupik,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Bella Coola,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Central Salish,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Tsimshian,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Haida,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Tlingit,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Kwakiutl,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Nootkan,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Micmac,6437
NA,Morone saxatilis,15,0.84,0.4,0.169,0.585,SR27,Wampanoag,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Inuit-Inupiaq,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Yupik,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Bella Coola,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Central Salish,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Tsimshian,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Haida,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Tlingit,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Kwakiutl,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Nootkan,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Micmac,6437
NA,Mugil cephalus,15.7,0.8,2.2,NA,NA,fi98,Wampanoag,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Inuit-Inupiaq,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Yupik,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Bella Coola,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Central Salish,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Tsimshian,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Haida,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Tlingit,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Kwakiutl,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Nootkan,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Micmac,6437
NA,Mugil cephalus,NA,NA,NA,0.18973185,0.138955993,fi66,Wampanoag,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Inuit-Inupiaq,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Yupik,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Bella Coola,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Central Salish,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Tsimshian,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Haida,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Tlingit,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Kwakiutl,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Nootkan,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Micmac,6437
NA,Mugil cephalus,NA,NA,NA,0.170965683,0.086497201,fi67,Wampanoag,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Inuit-Inupiaq,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Yupik,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Bella Coola,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Central Salish,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Tsimshian,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Haida,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Tlingit,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Kwakiutl,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Nootkan,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Micmac,6437
NA,Mugil cephalus,41,1.02,0.52,0.217,0.108,SR27,Wampanoag,6437
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Inuit-Inupiaq,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Yupik,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Bella Coola,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Tsimshian,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Haida,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Tlingit,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Kwakiutl,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Nootkan,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Micmac,6505
NA,Mytilus edulis,30,7.7,3.4,0.209,0.085,DK7,Wampanoag,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Inuit-Inupiaq,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Yupik,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Bella Coola,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Tsimshian,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Haida,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Tlingit,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Kwakiutl,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Nootkan,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Micmac,6505
NA,Mytilus edulis,26,3.95,1.6,0.188,0.253,SR27,Wampanoag,6505
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Inuit-Inupiaq,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Yupik,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Bella Coola,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Central Salish,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Tsimshian,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Haida,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Tlingit,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Kwakiutl,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Nootkan,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Cree,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Montagnais-Naskapi,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Abenaki,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.289409995,0.68509049,fi59,Micmac,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Inuit-Inupiaq,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Yupik,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Bella Coola,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Central Salish,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Tsimshian,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Haida,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Tlingit,6446
NA,Oncorhynchus gorbuscha,NA,NA,NA,0.166696,0.328416,fi84,Kwakiutl,6446
